Temp (C),average humidity %,average wind speed
-4.941666666666666,63.61111111,27.830555556666667
-6.508333333333333,50.44444444333334,23.434722223333335
-5.6638888886666665,52.80555555666666,14.170833333333334
-4.451388889,51.125000003333334,15.762499999
-3.670833333333333,53.402777776666674,11.315277776666667
-1.7833333333333332,56.972222223333326,10.50138889
-2.2236111113333332,62.708333333333336,14.633333334333335
-3.4000000003333333,66.375,17.904166666666665
-3.147222222,56.583333329999995,16.012500003333333
-0.3,70.5,25.515277776666665
0.3319444443333334,72.0,20.20416667
1.3930555556666668,75.26388888999999,17.54027778
0.5069444443333333,81.01388888666666,16.834722222333333
-0.7722222223333333,75.125,16.061111113333336
-1.1291666666666667,80.31944444333334,20.970833333333335
-3.877777778,67.95833333666667,26.111111113333333
-2.475,64.95833333333333,18.469444443333334
-0.023611111000000018,65.86111111000001,18.95
1.5305555556666668,78.01388888999999,18.563888886666664
2.2624999996666664,90.05555555333335,23.130555556666668
-1.4430555556666667,76.59722222333333,29.098611109999997
-1.2541666663333333,75.25,18.754166666666666
0.19166666666666665,75.34722222333333,25.02222222
-2.186111111,64.93055555666666,21.41388889
-1.6583333333333332,67.15277778,18.569444443333335
-2.0541666666666667,68.95833333666667,14.041666667666666
1.340277778,76.44444444333334,18.565277776666665
3.0416666666666665,84.09722222333333,10.386111112333333
2.8736111113333336,85.95833333333333,11.894444443333333
5.679166666666667,90.0,22.058333333333334
5.423611111,90.22222222,26.125
-0.12361111100000007,58.708333333333336,24.479166666666668
1.1416666666666666,68.01388888666666,24.231944443333333
1.4333333333333333,85.33333333333333,25.006944443333335
-1.390277778,69.23611111000001,15.858333336666668
-0.7444444443333333,77.81944444333334,11.833333332333332
-4.125,68.16666666666667,33.34583333333333
-7.372222222,56.083333333333336,21.056944443333332
-4.0,56.583333333333336,15.454166667666668
-1.5138888889999997,66.55555555333333,17.979166666666668
-1.9555555556666668,60.94444444333334,20.42638888666667
0.004166666666666726,70.875,18.18888889
0.7666666666666666,67.97222222333333,20.623611110000002
2.0402777776666667,77.88888888666666,18.252777776666665
0.6513888886666667,67.29166667,19.047222223333332
0.8569444443333333,63.541666666666664,21.406944443333334
4.1013888886666665,78.45833333333333,26.01944444333333
1.6027777776666667,63.319444446666665,29.077777776666665
-0.761111111,55.458333333333336,15.523611113333333
-0.24305555533333342,62.208333333333336,16.12222222
1.7111111110000001,73.47222222333333,16.102777776666667
3.3388888889999997,72.65277778,18.841666666666665
2.0847222223333333,65.47222222,17.988888890000002
4.452777778000001,76.88888888999999,21.479166666666668
5.305555555333334,81.93055555666666,23.537500000000005
6.352777777666667,86.43055555666666,20.556944443333332
4.161111111333334,84.52777777666667,14.774999999999999
5.873611111,85.73611111000001,24.695833336666666
3.805555555666667,53.01388888666667,40.6125
-0.4277777776666667,47.06944444333334,23.130555553333334
1.476388889,55.958333329999995,19.45694444333333
5.297222222333334,64.90277777666667,20.193055553333334
6.120833333333334,60.73611111,26.08472222333333
10.045833332333332,65.59722222,29.49166667
10.201388889,71.25,21.473611113333334
12.540277775666667,59.041666666666664,28.045833333333334
14.123611113333332,63.84722222,39.34166666666667
4.87361111,40.63888889,39.550000000000004
3.4736111110000003,57.208333333333336,20.068055556666668
6.148611111,78.68055555333333,23.037499999999998
3.2416666666666667,70.47222222333333,37.665277780000004
0.6888888886666668,48.11111111,17.95277778
4.477777778,66.875,21.401388890000003
6.540277777666667,76.30555555666666,18.806944446666666
7.009722222333333,85.52777777666667,22.847222220000003
7.565277779,84.62500000333334,28.19722222
6.2666666656666665,68.43055555666666,21.281944443333334
4.055555555666667,61.708333333333336,33.723611113333334
2.755555555666666,56.222222223333326,26.459722223333333
6.190277777666668,66.43055555666666,29.319444443333335
4.3263888889999995,57.23611111,23.277777776666667
4.940277777666666,65.59722222,31.022222223333333
2.25,57.25,18.16388889
4.838888889,58.083333333333336,21.277777776666667
7.122222222333334,70.11111111333334,29.640277776666665
8.119444445666666,68.30555555333333,24.97083333333333
5.733333333666667,50.347222223333326,17.655555553333333
5.841666666666666,67.76388888999999,18.379166665666663
4.95,77.91666667,16.925
7.954166667666667,76.02777777666667,28.941666666666666
6.961111112333334,71.70833333333333,26.62361111
9.041666666666666,61.27777778,21.793055553333332
9.701388889999999,72.15277778,20.291666666666668
10.359722224333334,77.72222222333333,21.66805555666667
6.158333332333334,63.708333333333336,40.769444443333335
5.858333333333333,52.319444446666665,22.013888886666667
10.349999999,54.86111111,29.315277776666665
7.887500000999999,43.666666666666664,31.175000003333334
6.0180555553333335,56.31944444333334,25.425
7.45,52.61111111,22.594444446666667
8.666666665333333,51.90277778,22.351388886666665
13.863888889,56.76388889,34.52916666666666
13.194444442333333,49.77777778,28.51111111
12.379166667666667,59.416666666666664,30.715277779999997
15.154166665666665,64.19444444333334,32.62222222333333
10.822222220999999,57.041666666666664,25.625
10.097222222333334,60.805555553333335,30.86527777666667
7.373611112333333,48.91666666333333,26.8625
5.368055555333334,73.86111111000001,25.530555553333333
6.848611111,67.43055555333333,20.662499999
9.070833333333333,64.47222222,27.297222223333335
10.233333334333333,73.56944444666667,22.504166666666666
11.531944445666667,79.49999999666666,16.436111113333336
13.593055555666666,65.33333333333333,25.734722223333335
12.916666667666668,54.45833333666667,20.298611113333333
15.97638889,58.347222223333326,29.10277777666667
16.281944443333334,70.05555555666666,27.756944443333335
15.92777778,65.34722222333333,26.291666666666668
15.279166666666667,47.97222222,23.811111113333336
13.861111112333333,58.11111111333333,24.479166666666668
13.643055555666665,62.125,18.434722223333335
14.287499999,68.95833333333333,16.94722222333333
12.963888889000001,74.27777778,19.009722223333334
14.744444446666668,66.86111111000001,23.50138889
16.133333333333336,66.66666666666667,22.358333333333334
16.516666666666666,74.56944444333334,18.381944446666665
15.268055556666667,74.06944444666667,25.906944446666667
14.818055556666666,85.23611111000001,22.672222223333335
16.041666666666668,78.47222222,24.241666666666664
18.51944444333333,56.72222222,32.73472222
20.534722223333333,59.30555555666666,25.54722222
21.147222223333333,64.81944444333334,28.522222223333333
21.31111111,64.38888888666666,29.544444443333333
19.558333336666667,63.06944444333334,24.43611111
17.372222223333335,67.36111111000001,21.61527777666667
16.49027777666667,78.75,24.215277779999997
15.334722223333335,90.56944444333334,18.705555556666667
15.331944443333333,85.61111111000001,14.895833333333334
18.7,64.36111111000001,23.554166666666664
19.458333333333332,60.027777776666674,29.545833333333334
21.262499996666666,76.51388888999999,21.358333333333334
20.430555556666665,78.86111111000001,20.53611111
20.71388889,79.05555555333333,19.12361111
20.602777776666667,82.73611111333334,16.255555556666668
19.644444446666668,84.75,33.44861111
18.608333333333334,91.05555555666666,39.61388889
17.81111111,85.33333333333333,26.411111113333334
18.69722222333333,82.125,21.02361111
18.2,68.98611111000001,24.355555553333335
18.313888886666664,75.41666666666667,24.22083333333333
18.43888889,84.36111111000001,19.41388889
18.638888886666667,83.47222222,13.411111112333332
20.833333333333332,75.02777777666667,26.172222223333335
21.2,75.30555555666666,24.608333333333334
20.565277776666665,80.29166666666667,25.45833333666667
21.19861111333333,83.41666666333333,28.098611109999997
20.874999996666666,82.25000000333334,29.026388886666666
20.21111111,80.70833333333333,23.227777776666667
20.33194444333333,76.45833333666667,15.304166666666667
21.444444443333335,72.47222222333333,19.783333333333335
19.38611111333333,77.18055555666666,20.005555553333334
18.438888886666664,79.61111111000001,15.708333332333334
21.10138889,70.09722222333333,17.565277776666665
20.943055556666668,71.73611111000001,21.087500000000002
21.361111113333333,77.38888888666666,20.281944443333334
23.068055556666668,80.98611111333334,21.972222223333333
25.590277779999997,81.375,20.551388890000002
25.166666666666668,85.70833333333333,16.094444444333334
23.57777778,83.91666666666667,17.04027778
23.98888889,70.34722222,15.888888889999999
24.772222223333333,66.29166666666667,18.922222223333332
23.619444446666666,72.55555555666666,22.16388889
22.11111111,81.54166666666667,18.93888889
22.712500000000002,81.0,14.401388886666666
23.106944443333333,82.29166666666667,23.91527778
22.430555556666665,78.44444444333334,23.170833329999997
24.07083333,76.88888888999999,27.162499999999998
24.3875,79.79166666666667,23.1375
24.17638888666667,76.18055555333333,27.930555556666665
23.891666663333336,80.45833333333333,29.506944446666665
24.89305555333333,83.47222222333333,29.058333333333334
26.86388888666667,79.79166666666667,37.488888886666665
26.32638889,76.43055555666666,26.133333333333336
27.155555553333333,77.31944444666667,22.54444444666667
24.681944443333332,87.19444444666665,17.244444443333332
25.6125,85.68055555666666,14.908333333333333
25.097222220000003,85.22222222333333,25.059722223333335
25.905555556666666,86.63888888666668,17.830555556666667
27.340277776666667,82.86111111333334,18.60277778
27.93472222,80.75,22.73888889
27.530555556666666,82.45833333333333,17.294444443333333
26.413888886666665,85.58333333666667,12.318055555666666
25.954166670000003,87.70833333333333,14.581944446666668
26.42777777666667,85.5,22.704166666666666
26.61527777666667,83.90277777666667,29.277777776666667
25.73888889,88.11111111000001,32.31666666666667
25.400000000000002,88.63888888999999,12.397222223333335
26.06111111,90.61111111000001,18.631944443333335
26.72083333333333,88.29166666666667,20.212500000000002
25.39444444333333,93.20833333666667,15.815277776666667
25.056944443333332,90.36111111000001,11.720833333333333
25.630555553333334,90.43055555333335,12.579166666666666
26.352777776666667,89.59722222333333,21.122222223333335
25.304166666666664,85.06944444333334,20.86111111
27.584722223333333,82.63888888666666,14.25
27.795833333333334,82.06944444666667,12.143055555666669
27.872222219999998,85.33333333666667,20.25972222333333
28.195833333333336,84.87499999666666,23.273611113333335
27.977777776666667,84.34722222333333,15.447222224333332
27.64305555333333,85.31944444666667,22.41527778
26.263888886666667,86.65277777666667,14.15833333
27.366666663333334,85.13888888999999,18.665277776666667
27.905555556666666,86.875,18.90833333666667
27.506944446666665,87.76388888999999,17.165277776666667
27.54861111,86.47222222,21.305555556666665
28.331944446666668,81.875,23.531944443333334
29.42777778,80.81944444333334,20.204166666666666
30.37083333,76.97222222,21.84583333333333
30.25138889,76.11111111000001,22.55138888666667
29.212500000000002,79.79166666666667,18.57777778
29.64444444333333,78.875,15.180555556666667
29.911111109999997,80.84722222333333,17.13472222333333
29.924999996666667,80.41666666666667,20.390277776666665
29.42777777666667,82.79166666666667,18.431944443333332
29.28333333333333,82.40277777666667,21.033333333333335
29.719444443333334,80.90277777666667,19.255555556666668
29.937499996666663,80.80555555666666,24.333333333333332
30.16388889,78.75,26.506944443333335
29.227777776666667,78.73611111000001,19.386111109999998
26.9875,69.16666667,23.92222222
26.098611109999997,66.93055555333333,19.901388886666666
26.093055556666666,72.01388888999999,14.104166667666666
26.23055555666667,72.90277777666667,16.834722223333333
26.68750000333333,83.875,14.620833334333332
26.10555555666667,85.18055555333333,16.440277776666665
25.575,80.59722222333333,12.961111111
25.89444444333333,74.05555555666666,8.361111111
25.46666666666667,71.90277777666667,13.211111112333333
26.36388889,75.72222222333333,23.656944443333334
27.170833330000004,83.94444444666667,23.205555556666667
23.82361111333333,71.63888888999999,28.251388886666664
21.902777779999997,59.680555553333335,23.98888889
22.281944443333334,64.69444444666667,10.690277778999999
22.98194444666667,64.0,9.454166668000001
22.844444443333334,66.05555555666666,9.673611111
22.165277776666667,63.73611111,15.574999996666667
22.156944446666667,63.23611111,11.662500000000001
21.840277779999997,76.70833333333333,13.805555555666666
22.22083333333333,73.95833333,9.050000001
23.627777780000002,72.63888888999999,11.16388889
23.03333333333333,79.15277777666667,14.370833333333332
22.477777776666667,82.34722222,10.673611113333335
22.666666666666668,81.76388888999999,11.881944443333333
22.911111109999997,82.97222222333333,12.659722223333333
22.284722223333333,84.01388888999999,18.77361111
23.83611111,82.27777777666667,18.56527778
24.27916666666667,76.01388888999999,14.90277778
23.787500003333335,66.19444444333334,18.31111111
24.368055556666665,65.27777777666667,26.640277776666665
23.516666666666666,74.30555555333333,21.066666666666666
23.537500000000005,76.72222222333333,21.699999996666666
23.997222223333335,81.09722222333333,13.71666667
24.058333333333334,82.94444444333334,11.752777777666665
23.943055556666668,83.375,18.294444443333333
24.118055553333335,85.55555555666666,20.080555556666667
18.656944446666667,78.19444444333334,38.134722223333334
17.744444446666666,51.40277778,30.03888889
17.82222222333333,55.61111111,13.091666663333333
19.05972222,63.375,20.201388886666667
18.781944443333334,74.97222222,21.602777776666667
18.56111111,78.16666666666667,13.231944445666665
19.356944443333333,78.83333333333333,13.522222219999998
19.87638889,79.70833333,11.590277780000001
18.772222223333333,70.02777777666667,26.849999996666668
17.07361111333333,63.06944444333334,13.187499998666667
18.28611111,68.26388888999999,20.62638889
18.758333333333333,72.70833333666667,20.930555556666665
18.859722223333332,75.90277777666667,17.575
19.875,81.22222222333333,16.534722223333333
18.98888889,71.45833333333333,25.84583333333333
18.29027778,67.88888888666666,12.409722222333334
20.469444446666667,76.66666666666667,30.00972222333333
19.455555556666667,55.444444446666665,26.902777776666667
19.429166666666667,64.65277777666667,19.86527778
20.26388889,75.43055555666666,27.713888890000003
18.319444443333335,78.25,28.981944443333333
12.73472222,56.444444446666665,41.425000000000004
11.415277776666665,54.77777778,23.55
14.079166666666666,58.916666666666664,9.858333334333333
15.46388889,68.04166667,15.258333333333333
16.427777776666666,69.95833333,16.965277779999997
15.897222223333335,69.88888888999999,16.127777776666665
13.649999996666667,68.79166667,20.120833333333334
14.016666666666666,72.875,11.829166666666666
15.179166663333334,73.06944444666667,14.726388887666667
13.402777776666667,58.652777776666674,25.23611111
11.336111111,56.972222223333326,25.566666666666666
11.626388890000001,60.30555555666666,19.991666666666667
12.502777776666667,60.86111111333333,17.95138889
15.227777780000002,65.0,23.64444444333333
14.216666666666667,77.51388888999999,19.170833333333334
12.670833336666666,66.02777777666667,20.340277779999997
12.198611112333333,67.94444444333334,13.677777777666668
13.200000000000001,70.36111111000001,12.375
13.75,80.44444444666667,13.033333332333333
13.404166666666667,81.43055555333333,18.491666666666667
12.744444443333334,62.319444446666665,22.722222223333333
12.281944443333336,62.83333333666667,19.461111113333335
14.419444446666667,70.41666666666667,21.71666667
13.21388889,59.69444444333334,24.46111111
12.2125,62.305555553333335,19.099999999999998
15.450000000000001,82.36111111000001,19.826388886666667
10.547222223333334,69.90277777666667,29.94722222
8.018055555333333,50.000000003333334,21.777777779999997
8.311111111333334,60.05555555666666,15.387499996666667
8.070833333333335,62.916666670000005,13.74861111
11.52361111,63.65277778,21.21666666666667
9.940277779,58.333333333333336,20.376388886666664
11.025000002333334,59.34722222,27.650000000000002
8.177777777666668,49.333333333333336,32.813888889999994
5.756944444333333,48.68055555666666,33.30694444333333
4.938888889,53.26388888666667,28.001388889999998
5.297222221999999,55.19444444333334,17.372222220999998
6.013888889,62.68055555666666,15.134722220999999
8.1375,65.06944444333334,16.447222223333334
9.293055554666667,78.875,21.526388886666666
10.261111111,88.84722222333333,19.188888886666664
5.909722222333333,74.09722222,36.75138889
5.229166666666667,57.48611111333333,23.23888889
3.676388889,54.30555555666666,32.88055555666667
0.27222222200000007,45.972222223333326,28.849999999999998
2.591666667,44.708333333333336,24.53333333333333
5.333333333333333,59.13888889,24.82361111333334
4.327777777666666,67.09722222333333,20.13333333
5.152777777666667,66.70833333,20.819444443333335
7.083333333333333,71.23611111000001,15.694444446666667
6.804166667,71.25,14.969444443333332
