time,Temp (C),average humidity %,average wind speed
2019-05-01,12.29583333,65.625,29.68333333
2019-05-02,13.24583333,65.58333333,40.67916667
2019-05-03,13.6375,66.5,34.6
2019-05-04,13.62083333,61.25,43.37083333
2019-05-05,11.89166667,64.20833333,31.21666667
2019-05-06,11.95,67.95833333,39.1125
2019-05-07,13.275,66.125,41.675
2019-05-08,13.18333333,70.58333333,35.80416667
2019-05-09,13.1875,76.875,27.0
2019-05-10,13.85416667,79.20833333,28.5375
2019-05-11,13.80833333,78.95833333,31.1
2019-05-12,13.37083333,83.04166667,32.55416667
2019-05-13,12.75833333,77.79166667,25.45416667
2019-05-14,14.35,85.54166667,30.775
2019-05-15,15.60833333,87.29166667,40.48333333
2019-05-16,15.16666667,85.95833333,42.44166667
2019-05-17,14.15416667,92.83333333,21.24583333
2019-05-18,14.42083333,91.875,25.75
2019-05-19,14.425,63.54166667,50.86666667
2019-05-20,15.025,66.58333333,42.94583333
2019-05-21,15.26666667,69.04166667,33.00416667
2019-05-22,15.8,71.91666667,23.1375
2019-05-23,15.88333333,78.20833333,16.58333333
2019-05-24,17.96666667,69.125,40.3625
2019-05-25,17.45833333,86.25,51.8
2019-05-26,16.12083333,82.04166667,51.96666667
2019-05-27,15.95,68.625,37.15416667
2019-05-28,15.625,75.95833333,24.7375
2019-05-29,16.93333333,69.33333333,33.5
2019-05-30,15.6875,79.79166667,22.51666667
2019-05-31,16.44583333,69.125,28.99583333
2019-06-01,17.5125,79.16666667,34.325
2019-06-02,18.32916667,76.375,45.1125
2019-06-03,16.3,90.5,25.02083333
2019-06-04,16.925,88.58333333,28.25
2019-06-05,16.21666667,92.95833333,21.9125
2019-06-06,15.60416667,96.375,17.75
2019-06-07,17.40416667,83.83333333,28.09166667
2019-06-08,17.15,89.79166667,29.62916667
2019-06-09,16.425,92.58333333,14.6875
2019-06-10,16.65833333,92.70833333,15.6
2019-06-11,17.75,88.70833333,27.54166667
2019-06-12,18.9375,84.375,38.05
2019-06-13,18.96666667,87.79166667,20.7125
2019-06-14,19.3875,82.5,21.54583333
2019-06-15,19.1,70.83333333,24.62083333
2019-06-16,19.01666667,81.29166667,11.89166667
2019-06-17,20.19583333,85.66666667,25.0375
2019-06-18,19.68333333,90.5,19.79166667
2019-06-19,19.58333333,93.20833333,16.39166667
2019-06-20,19.875,91.625,17.4375
2019-06-21,21.3875,73.20833333,25.63333333
2019-06-22,20.54583333,82.75,17.49166667
2019-06-23,20.60833333,84.79166667,16.97083333
2019-06-24,21.69166667,81.79166667,37.6875
2019-06-25,21.45,83.95833333,31.49166667
2019-06-26,21.7375,84.33333333,19.825
2019-06-27,21.9,84.0,24.25
2019-06-28,21.97916667,89.125,21.69166667
2019-06-29,21.62916667,87.70833333,12.64583333
2019-06-30,22.20833333,75.70833333,18.35416667
2019-07-01,22.62916667,73.95833333,17.96666667
2019-07-02,22.38333333,78.41666667,23.72916667
2019-07-03,22.3,88.70833333,20.19583333
2019-07-04,23.8625,85.375,37.34583333
2019-07-05,23.55416667,82.91666667,42.71666667
2019-07-06,22.775,86.70833333,24.81666667
2019-07-07,22.73333333,88.125,12.99166667
2019-07-08,22.52083333,88.66666667,13.83333333
2019-07-09,22.6875,84.95833333,19.41666667
2019-07-10,22.35416667,82.45833333,17.65833333
2019-07-11,22.49583333,85.375,12.41666667
2019-07-12,23.35416667,89.95833333,11.86666667
2019-07-13,23.55,86.54166667,4.604166667
2019-07-14,23.6875,85.95833333,7.85
2019-07-15,24.00833333,87.75,17.1
2019-07-16,24.75833333,87.58333333,23.90833333
2019-07-17,24.325,86.20833333,23.54166667
2019-07-18,23.96666667,88.08333333,21.9
2019-07-19,24.88333333,86.125,17.09166667
2019-07-20,25.475,87.54166667,23.30833333
2019-07-21,26.00416667,85.83333333,19.45
2019-07-22,26.1125,89.16666667,29.27916667
2019-07-23,26.66666667,88.66666667,19.175
2019-07-24,26.2125,93.79166667,15.35833333
2019-07-25,26.65416667,93.41666667,14.6875
2019-07-26,26.71666667,88.58333333,25.55833333
2019-07-27,26.43333333,90.58333333,23.34166667
2019-07-28,27.15,91.41666667,24.78333333
2019-07-29,27.0,89.16666667,35.25
2019-07-30,26.77083333,86.54166667,19.58333333
2019-07-31,27.05833333,90.45833333,17.36666667
2019-08-01,27.13333333,90.70833333,18.40416667
2019-08-02,26.175,88.70833333,21.625
2019-08-03,26.40416667,87.5,9.9125
2019-08-04,26.7375,88.79166667,20.7875
2019-08-05,26.88333333,87.625,17.8125
2019-08-06,26.97916667,85.75,13.47916667
2019-08-07,26.5125,81.5,12.21666667
2019-08-08,26.4875,88.33333333,13.24583333
2019-08-09,27.26666667,89.95833333,21.68333333
2019-08-10,27.2875,83.95833333,42.26666667
2019-08-11,26.66666667,87.125,60.84583333
2019-08-12,26.0375,84.375,37.26666667
2019-08-13,25.85833333,81.58333333,18.31666667
2019-08-14,25.60833333,83.125,24.74166667
2019-08-15,26.00833333,77.08333333,27.92083333
2019-08-16,24.52916667,73.125,26.92083333
2019-08-17,24.73333333,72.5,19.175
2019-08-18,24.50833333,82.625,9.358333333
2019-08-19,24.55416667,77.95833333,13.3875
2019-08-20,24.97083333,78.875,22.72083333
2019-08-21,24.71666667,72.20833333,20.64583333
2019-08-22,25.3625,62.375,19.15
2019-08-23,24.67083333,70.875,17.71666667
2019-08-24,24.52083333,79.5,12.825
2019-08-25,24.82916667,79.58333333,15.20833333
2019-08-26,24.97083333,82.125,20.675
2019-08-27,24.8625,84.0,25.02916667
2019-08-28,24.025,72.0,33.24583333
2019-08-29,23.72083333,66.33333333,25.62916667
2019-08-30,23.9625,73.375,23.1
2019-08-31,24.27916667,73.41666667,17.52916667
2019-09-01,24.47083333,68.79166667,15.01666667
2019-09-02,24.44583333,68.58333333,11.57083333
2019-09-03,24.0375,79.41666667,18.36666667
2019-09-04,22.86666667,85.04166667,33.2875
2019-09-05,24.075,82.08333333,12.12083333
2019-09-06,23.65833333,83.91666667,33.17916667
2019-09-07,24.38333333,82.875,27.08333333
2019-09-08,24.70833333,85.70833333,11.99166667
2019-09-09,24.2875,76.95833333,19.92916667
2019-09-10,22.29583333,57.91666667,32.3125
2019-09-11,23.02916667,61.95833333,10.3625
2019-09-12,23.27916667,75.625,18.09166667
2019-09-13,22.7,71.25,30.17916667
2019-09-14,22.73333333,59.75,20.15416667
2019-09-15,22.7375,73.91666667,29.92083333
2019-09-16,20.60416667,55.08333333,23.61666667
2019-09-17,19.575,54.45833333,39.70416667
2019-09-18,19.45833333,48.875,19.21666667
2019-09-19,21.36666667,68.5,16.175
2019-09-20,21.0,76.16666667,14.64583333
2019-09-21,21.175,60.95833333,30.40833333
2019-09-22,20.9,60.29166667,30.85416667
2019-09-23,21.22916667,73.0,12.11666667
2019-09-24,21.28333333,67.04166667,14.525
2019-09-25,20.93333333,82.79166667,11.225
2019-09-26,21.07916667,81.58333333,16.0375
2019-09-27,21.31666667,81.66666667,14.675
2019-09-28,22.24583333,83.625,19.75833333
2019-09-29,22.20833333,83.70833333,12.09166667
2019-09-30,22.57083333,78.08333333,17.88333333
2019-10-01,21.3125,85.29166667,17.53333333
2019-10-02,21.825,80.5,20.8375
2019-10-03,17.25416667,77.5,45.34583333
2019-10-04,14.05416667,59.16666667,53.04583333
2019-10-05,15.43333333,43.41666667,23.9
2019-10-06,17.72916667,53.5,18.42083333
2019-10-07,16.25833333,55.41666667,38.425
2019-10-08,16.8,52.625,19.0625
2019-10-09,18.65416667,72.375,21.8
2019-10-10,17.92083333,70.79166667,16.625
2019-10-11,17.475,60.54166667,23.80416667
2019-10-12,15.96666667,58.125,26.3375
2019-10-13,10.95416667,62.41666667,44.63333333
2019-10-14,11.34583333,46.5,34.25
2019-10-15,15.2625,48.08333333,13.89166667
2019-10-16,16.4,59.04166667,17.5
2019-10-17,15.9375,67.125,9.4625
2019-10-18,16.4625,70.16666667,16.84166667
2019-10-19,17.53333333,77.95833333,22.04166667
2019-10-20,17.83333333,85.45833333,12.41666667
2019-10-21,16.625,87.79166667,7.416666667
2019-10-22,16.55,83.29166667,5.895833333
2019-10-23,17.00416667,87.08333333,12.75833333
2019-10-24,13.67916667,80.20833333,35.7875
2019-10-25,10.94166667,54.75,26.875
2019-10-26,14.98333333,55.875,29.4625
2019-10-27,16.00416667,59.875,41.15416667
2019-10-28,13.28333333,49.375,30.4
2019-10-29,15.44166667,55.20833333,28.27083333
2019-10-30,17.33333333,73.79166667,34.4875
2019-10-31,15.12916667,56.0,26.94583333
2019-11-01,14.30416667,52.29166667,6.45
2019-11-02,13.125,62.5,28.5
2019-11-03,9.475,58.70833333,33.69166667
2019-11-04,12.6375,63.125,25.16666667
2019-11-05,10.69166667,43.83333333,17.8875
2019-11-06,9.545833333,53.54166667,31.64166667
2019-11-07,10.15416667,56.91666667,26.95833333
2019-11-08,13.09583333,66.5,14.02916667
2019-11-09,13.6375,76.66666667,33.575
2019-11-10,12.89166667,63.54166667,30.35833333
2019-11-11,13.49583333,57.33333333,18.41666667
2019-11-12,13.35,76.625,39.02083333
2019-11-13,5.858333333,57.58333333,25.90416667
2019-11-14,11.04583333,67.58333333,38.32916667
2019-11-15,10.59166667,63.125,26.53333333
2019-11-16,12.1625,75.04166667,30.86666667
2019-11-17,6.5,64.16666667,40.12916667
2019-11-18,4.920833333,50.20833333,48.50833333
2019-11-19,6.0125,52.04166667,17.43333333
2019-11-20,11.34166667,63.125,27.37083333
2019-11-21,12.44166667,77.625,31.38333333
2019-11-22,13.63333333,91.5,30.27916667
2019-11-23,8.004166667,84.58333333,39.68333333
2019-11-24,0.816666667,60.66666667,43.225
2019-11-25,4.333333333,60.08333333,20.175
2019-11-26,3.4875,59.04166667,41.59583333
2019-11-27,-0.208333333,63.70833333,42.7
2019-11-28,1.854166667,54.83333333,26.02083333
2019-11-29,5.470833333,56.75,17.7375
2019-11-30,5.695833333,60.70833333,28.41666667
2019-12-01,3.5125,55.33333333,34.9625
2019-12-02,6.679166667,48.875,43.60416667
2019-12-03,6.241666667,62.45833333,14.5125
2019-12-04,-0.941666667,67.08333333,37.0375
2019-12-05,-1.266666667,66.33333333,24.97916667
2019-12-06,4.0875,60.5,31.65
2019-12-07,4.329166667,64.91666667,17.3875
2019-12-08,7.966666667,76.25,28.1125
2019-12-09,8.1,72.75,18.78333333
2019-12-10,5.670833333,69.33333333,33.375
2019-12-11,3.008333333,57.58333333,20.8375
2019-12-12,7.170833333,62.5,36.09166667
2019-12-13,4.020833333,54.375,36.08333333
2019-12-14,4.9,57.08333333,11.89583333
2019-12-15,7.575,67.25,19.10416667
2019-12-16,5.966666667,81.375,41.01666667
2019-12-17,-0.329166667,62.08333333,39.35
2019-12-18,1.908333333,62.20833333,23.5
2019-12-19,0.541666667,58.66666667,21.84583333
2019-12-20,5.191666667,66.41666667,31.51666667
2019-12-21,5.758333333,72.79166667,15.01666667
2019-12-22,1.3625,77.58333333,36.825
2019-12-23,0.641666667,66.16666667,18.77916667
2019-12-24,5.966666667,68.70833333,22.1375
2019-12-25,0.325,70.45833333,37.64166667
2019-12-26,0.8,62.41666667,18.975
2019-12-27,6.079166667,62.66666667,27.94583333
2019-12-28,7.845833333,78.66666667,31.73333333
2019-12-29,1.129166667,78.54166667,35.45833333
2019-12-30,-3.104166667,60.125,38.7875
2019-12-31,1.4,61.95833333,32.58333333
2020-01-01,2.625,67.41666667,17.825
2020-01-02,3.095833333,61.16666667,16.9875
2020-01-03,4.804166667,67.25,22.125
2020-01-04,3.475,65.20833333,18.2875
2020-01-05,5.808333333,76.875,20.07916667
2020-01-06,3.670833333,85.625,37.65833333
2020-01-07,-0.370833333,74.20833333,59.00416667
2020-01-08,0.979166667,62.79166667,23.925
2020-01-09,2.954166667,67.29166667,13.35833333
2020-01-10,1.066666667,66.29166667,29.04166667
2020-01-11,-1.6,67.875,34.28333333
2020-01-12,-0.554166667,62.33333333,18.04583333
2020-01-13,-1.920833333,61.04166667,29.4625
2020-01-14,-1.258333333,66.75,17.6375
2020-01-15,1.2,62.58333333,17.72083333
2020-01-16,-0.483333333,58.625,23.08333333
2020-01-17,1.408333333,74.54166667,19.29583333
2020-01-18,3.133333333,66.16666667,32.01666667
2020-01-19,2.720833333,53.25,32.5375
2020-01-20,2.233333333,47.83333333,17.55833333
2020-01-21,5.666666667,76.45833333,24.3
2020-01-22,5.3,86.79166667,14.40833333
2020-01-23,1.254166667,53.33333333,34.17083333
2020-01-24,1.125,56.33333333,19.8
2020-01-25,1.695833333,66.33333333,25.225
2020-01-26,4.025,69.33333333,27.6375
2020-01-27,3.866666667,83.91666667,23.19583333
2020-01-28,0.654166667,76.125,35.88333333
2020-01-29,-2.116666667,75.08333333,49.34166667
2020-01-30,-0.6875,65.75,32.2375
2020-01-31,2.529166667,68.5,27.22083333
2020-02-01,0.395833333,61.45833333,22.71666667
2020-02-02,-0.991666667,68.0,18.75416667
2020-02-03,0.608333333,63.45833333,31.9125
2020-02-04,-6.354166667,58.875,32.11666667
2020-02-05,-5.8875,61.58333333,19.55833333
2020-02-06,0.2,68.16666667,21.90833333
2020-02-07,1.570833333,71.25,21.2125
2020-02-08,1.420833333,62.875,24.27083333
2020-02-09,4.579166667,86.25,19.5
2020-02-10,6.133333333,83.83333333,36.99583333
2020-02-11,6.4,89.875,27.82916667
2020-02-12,5.604166667,96.16666667,26.37916667
2020-02-13,6.083333333,92.83333333,29.32083333
2020-02-14,-1.008333333,87.375,43.63333333
2020-02-15,-2.029166667,65.33333333,54.2125
2020-02-16,-2.1125,61.41666667,51.625
2020-02-17,1.395833333,62.45833333,22.325
2020-02-18,3.891666667,80.25,13.45833333
2020-02-19,4.045833333,91.83333333,14.59166667
2020-02-20,5.320833333,87.20833333,31.90833333
2020-02-21,3.566666667,66.95833333,32.58333333
2020-02-22,4.125,66.20833333,31.79166667
2020-02-23,5.966666667,81.625,30.29166667
2020-02-24,4.85,93.58333333,33.42916667
2020-02-25,2.395833333,66.20833333,37.15416667
2020-02-26,1.958333333,53.95833333,27.4
2020-02-27,3.025,73.70833333,18.2125
2020-02-28,3.583333333,84.16666667,9.616666667
2020-02-29,3.079166667,82.54166667,17.91666667
2020-03-01,2.029166667,60.375,24.05
2020-03-02,3.266666667,68.625,25.92083333
2020-03-03,1.3,66.33333333,34.84583333
2020-03-04,1.408333333,55.125,21.21666667
2020-03-05,4.375,76.125,34.53333333
2020-03-06,5.616666667,85.875,27.35416667
2020-03-07,5.204166667,95.33333333,19.05833333
2020-03-08,5.366666667,93.04166667,22.3875
2020-03-09,3.75,74.08333333,31.55416667
2020-03-10,4.158333333,58.5,17.69583333
2020-03-11,6.5875,74.66666667,39.6125
2020-03-12,4.1125,51.16666667,27.325
2020-03-13,4.7125,63.79166667,33.99166667
2020-03-14,5.116666667,62.66666667,36.07083333
2020-03-15,1.7625,50.75,26.37916667
2020-03-16,6.183333333,77.875,27.37083333
2020-03-17,7.979166667,69.20833333,39.09166667
2020-03-18,7.870833333,61.91666667,54.7125
2020-03-19,7.541666667,59.95833333,42.60416667
2020-03-20,6.9,76.79166667,35.49166667
2020-03-21,6.175,72.875,23.77916667
2020-03-22,7.4875,70.04166667,30.875
2020-03-23,7.091666667,73.20833333,19.81666667
2020-03-24,8.825,68.33333333,43.44583333
2020-03-25,8.0625,87.875,36.12916667
2020-03-26,5.7,55.54166667,44.39166667
2020-03-27,5.179166667,52.70833333,24.35416667
2020-03-28,5.395833333,69.45833333,18.90416667
2020-03-29,6.4125,78.125,22.55416667
2020-03-30,7.233333333,81.29166667,20.97083333
2020-03-31,7.758333333,57.66666667,35.70833333
2020-04-01,6.520833333,69.58333333,31.775
2020-04-02,7.25,81.29166667,39.31666667
2020-04-03,6.970833333,56.04166667,38.39583333
2020-04-04,5.3125,71.58333333,24.33333333
2020-04-05,6.891666667,75.45833333,20.40833333
2020-04-06,7.5875,75.16666667,18.925
2020-04-07,7.483333333,62.45833333,23.43333333
2020-04-08,7.108333333,71.5,15.7
2020-04-09,7.391666667,71.29166667,23.82083333
2020-04-10,7.825,71.875,24.89583333
2020-04-11,8.054166667,69.41666667,38.44166667
2020-04-12,7.733333333,77.25,21.45833333
2020-04-13,8.483333333,75.25,22.38333333
2020-04-14,9.241666667,80.91666667,23.2625
2020-04-15,9.633333333,84.29166667,42.10416667
2020-04-16,8.408333333,91.66666667,33.7875
2020-04-17,8.904166667,83.70833333,26.17916667
2020-04-18,8.5625,88.08333333,14.15833333
2020-04-19,8.741666667,79.83333333,37.25416667
2020-04-20,7.529166667,52.66666667,47.99166667
2020-04-21,7.108333333,47.20833333,40.2125
2020-04-22,7.316666667,58.54166667,29.8875
2020-04-23,9.2,59.58333333,52.94166667
2020-04-24,10.4875,60.75,44.94583333
2020-04-25,9.058333333,69.70833333,28.75416667
2020-04-26,8.833333333,73.16666667,20.57083333
2020-04-27,10.33333333,71.33333333,35.99583333
2020-04-28,12.85416667,62.29166667,46.02083333
2020-04-29,11.55416667,82.375,38.12083333
2020-04-30,12.37083333,84.25,25.17916667
2020-05-01,13.74583333,82.875,42.43333333
2020-05-02,11.425,95.0,34.27916667
2020-05-03,9.966666667,79.33333333,37.28333333
2020-05-04,10.0875,82.45833333,20.51666667
2020-05-05,10.56666667,86.04166667,14.8875
2020-05-06,11.275,78.625,24.52083333
2020-05-07,11.55416667,82.75,38.06666667
2020-05-08,11.52083333,86.33333333,51.39166667
2020-05-09,11.6,89.16666667,37.3625
2020-05-10,11.83333333,72.16666667,38.10833333
2020-05-11,11.52916667,72.91666667,40.15
2020-05-12,12.1625,65.66666667,40.74583333
2020-05-13,13.6125,68.83333333,47.15833333
2020-05-14,11.43333333,88.5,40.075
2020-05-15,10.90833333,95.08333333,19.33333333
2020-05-16,12.5125,94.375,28.36666667
2020-05-17,11.53333333,93.83333333,41.24583333
2020-05-18,12.13333333,86.58333333,39.64166667
2020-05-19,12.14583333,84.66666667,18.6375
2020-05-20,12.67083333,86.16666667,35.44583333
2020-05-21,13.52916667,86.29166667,43.50416667
2020-05-22,12.925,95.375,30.3875
2020-05-23,12.82916667,91.875,25.675
2020-05-24,13.29166667,87.91666667,20.98333333
2020-05-25,13.45833333,89.16666667,17.51666667
2020-05-26,13.325,90.83333333,21.225
2020-05-27,13.9,92.75,12.80416667
2020-05-28,15.3,80.41666667,42.9625
2020-05-29,15.82083333,82.125,36.7375
2020-05-30,15.25833333,88.25,30.35833333
2020-05-31,15.37916667,82.75,28.9375
2020-06-01,16.17916667,81.79166667,33.7875
2020-06-02,15.7,91.0,31.15
2020-06-03,16.9625,80.125,24.22083333
2020-06-04,16.5125,81.66666667,19.54166667
2020-06-05,16.17916667,82.75,11.45
2020-06-06,17.15,86.75,24.35
2020-06-07,18.66666667,88.58333333,22.52916667
2020-06-08,18.96666667,83.33333333,29.17083333
2020-06-09,17.92916667,90.54166667,23.45
2020-06-10,17.92916667,95.08333333,10.8
2020-06-11,17.59583333,97.08333333,7.879166667
2020-06-12,18.14583333,93.33333333,16.79583333
2020-06-13,18.95833333,85.5,24.57916667
2020-06-14,19.87916667,71.91666667,36.10833333
2020-06-15,20.575,76.16666667,19.04166667
2020-06-16,20.34583333,81.20833333,22.85
2020-06-17,20.20833333,87.0,29.77916667
2020-06-18,20.62083333,84.75,25.62083333
2020-06-19,20.63333333,86.58333333,15.87916667
2020-06-20,21.22083333,83.25,25.47916667
2020-06-21,21.34166667,83.58333333,23.07083333
2020-06-22,21.275,83.375,26.26666667
2020-06-23,20.53333333,89.41666667,49.09583333
2020-06-24,21.0375,83.0,29.47083333
2020-06-25,20.59583333,86.41666667,17.5
2020-06-26,20.15,91.54166667,11.5125
2020-06-27,18.92916667,96.25,7.016666667
2020-06-28,20.27083333,90.54166667,16.92083333
2020-06-29,20.2125,91.04166667,20.9375
2020-06-30,21.21666667,89.125,22.89166667
2020-07-01,21.67916667,85.375,17.10416667
2020-07-02,20.90416667,92.0,17.60833333
2020-07-03,20.7,90.58333333,11.50416667
2020-07-04,21.29583333,87.625,27.23333333
2020-07-05,21.48333333,91.625,26.175
2020-07-06,21.22916667,94.16666667,11.175
2020-07-07,21.94583333,83.25,16.725
2020-07-08,21.35833333,84.45833333,11.7125
2020-07-09,21.54583333,83.125,12.54583333
2020-07-10,22.07083333,84.625,7.75
2020-07-11,22.10833333,91.04166667,19.3875
2020-07-12,21.79166667,87.83333333,30.47083333
2020-07-13,21.64583333,77.66666667,11.63333333
2020-07-14,22.07083333,90.16666667,14.72916667
2020-07-15,22.5,91.33333333,17.49583333
2020-07-16,22.82916667,89.33333333,25.59166667
2020-07-17,22.63333333,86.875,30.1375
2020-07-18,22.45416667,89.66666667,36.3125
2020-07-19,22.92916667,87.25,31.3125
2020-07-20,23.35416667,88.375,17.6125
2020-07-21,22.81666667,90.08333333,12.72916667
2020-07-22,22.35833333,87.54166667,31.975
2020-07-23,23.50416667,83.29166667,21.22083333
2020-07-24,23.47083333,78.54166667,11.15833333
2020-07-25,23.11666667,84.125,18.4125
2020-07-26,22.8625,85.58333333,17.425
2020-07-27,22.90416667,88.79166667,18.16666667
2020-07-28,22.92916667,87.79166667,16.6375
2020-07-29,23.92083333,88.83333333,18.00833333
2020-07-30,24.25416667,91.25,26.82083333
2020-07-31,24.69583333,92.125,21.92916667
2020-08-01,24.84583333,92.875,20.54166667
2020-08-02,25.28333333,91.875,24.02083333
2020-08-03,25.59583333,90.45833333,25.675
2020-08-04,25.79583333,90.70833333,26.99166667
2020-08-05,24.52916667,90.33333333,23.20833333
2020-08-06,24.60833333,86.58333333,10.16666667
2020-08-07,24.30416667,82.33333333,19.7625
2020-08-08,24.47083333,88.70833333,16.15416667
2020-08-09,24.73333333,91.45833333,11.5375
2020-08-10,25.02083333,92.08333333,10.5375
2020-08-11,25.3125,91.91666667,24.3875
2020-08-12,25.5,92.91666667,39.24166667
2020-08-13,25.85833333,92.83333333,31.1875
2020-08-14,26.0,92.20833333,20.5625
2020-08-15,25.32916667,92.95833333,22.35
2020-08-16,25.67916667,93.75,10.70416667
2020-08-17,26.54583333,91.125,30.82916667
2020-08-18,26.66666667,89.33333333,25.38333333
2020-08-19,23.51666667,85.54166667,28.05833333
2020-08-20,22.69166667,69.875,22.99166667
2020-08-21,23.48333333,73.83333333,7.783333333
2020-08-22,23.80416667,75.79166667,11.09583333
2020-08-23,25.25416667,88.5,33.19583333
2020-08-24,24.5,85.08333333,21.56666667
2020-08-25,24.41666667,87.375,17.34583333
2020-08-26,24.49583333,90.04166667,34.38333333
2020-08-27,23.96666667,84.29166667,13.3375
2020-08-28,24.25416667,82.70833333,12.49583333
2020-08-29,24.71666667,86.95833333,11.22083333
2020-08-30,25.19166667,90.0,15.85833333
2020-08-31,24.82083333,86.79166667,25.28333333
2020-09-01,24.4,84.66666667,8.7375
2020-09-02,23.9,72.58333333,33.8
2020-09-03,22.52083333,71.0,31.375
2020-09-04,24.475,75.45833333,30.85833333
2020-09-05,24.8875,85.0,22.28333333
2020-09-06,23.80416667,82.5,30.06666667
2020-09-07,23.99583333,71.79166667,32.53333333
2020-09-08,23.16666667,80.95833333,18.67083333
2020-09-09,22.8625,72.70833333,14.97916667
2020-09-10,21.50833333,81.58333333,13.49166667
2020-09-11,21.70833333,82.66666667,25.56666667
2020-09-12,22.275,74.25,20.6625
2020-09-13,22.14583333,77.375,12.525
2020-09-14,22.74583333,76.95833333,14.86666667
2020-09-15,22.7875,77.08333333,37.825
2020-09-16,22.54583333,51.45833333,38.33333333
2020-09-17,22.45416667,60.875,27.97083333
2020-09-18,22.3,66.625,18.7375
2020-09-19,22.125,59.70833333,16.80833333
2020-09-20,21.09583333,54.29166667,16.975
2020-09-21,21.65,64.20833333,14.3875
2020-09-22,21.3625,69.125,11.90416667
2020-09-23,21.07916667,66.58333333,12.75833333
2020-09-24,20.5875,69.70833333,15.1125
2020-09-25,20.89583333,73.875,16.24583333
2020-09-26,21.44166667,75.20833333,4.370833333
2020-09-27,21.30833333,76.58333333,17.91666667
2020-09-28,19.88333333,77.125,26.62916667
2020-09-29,17.49166667,52.625,37.05833333
2020-09-30,18.25833333,48.625,18.52083333
2020-10-01,19.74583333,68.70833333,24.12916667
2020-10-02,19.16666667,52.04166667,11.575
2020-10-03,17.22916667,56.54166667,30.02083333
2020-10-04,16.30833333,49.41666667,34.10416667
2020-10-05,16.60416667,49.125,16.13333333
2020-10-06,18.42916667,52.70833333,12.3625
2020-10-07,18.69583333,61.0,7.129166667
2020-10-08,18.85416667,69.25,12.37083333
2020-10-09,18.63333333,63.91666667,9.983333333
2020-10-10,19.075,70.33333333,12.16666667
2020-10-11,15.35833333,56.5,33.95416667
2020-10-12,16.92916667,48.375,21.225
2020-10-13,13.6125,50.16666667,33.30416667
2020-10-14,14.26666667,51.25,15.06666667
2020-10-15,15.9125,73.375,19.6875
2020-10-16,16.55833333,44.5,20.16666667
2020-10-17,18.05,60.58333333,31.20416667
2020-10-18,17.74583333,66.5,18.62083333
2020-10-19,18.05833333,69.16666667,22.94166667
2020-10-20,17.90833333,71.875,36.60833333
2020-10-21,13.65833333,51.625,30.11666667
2020-10-22,11.25833333,51.0,36.53333333
2020-10-23,13.09166667,53.25,22.52083333
2020-10-24,16.4,59.16666667,27.71666667
2020-10-25,16.8875,66.08333333,12.9
2020-10-26,15.9375,69.29166667,24.4375
2020-10-27,14.05,48.375,14.59583333
2020-10-28,14.37083333,43.83333333,12.67916667
2020-10-29,15.25416667,58.83333333,13.5125
2020-10-30,15.525,67.33333333,27.3625
2020-10-31,15.7,62.04166667,26.60416667
2020-11-01,13.6375,44.5,19.16666667
2020-11-02,8.766666667,50.5,29.66666667
2020-11-03,10.36666667,44.125,21.5125
2020-11-04,14.8375,57.33333333,34.29166667
2020-11-05,15.54583333,73.08333333,26.375
2020-11-06,15.40416667,65.375,32.42916667
2020-11-07,11.15,47.16666667,38.96666667
2020-11-08,11.06666667,45.375,23.20833333
2020-11-09,13.0375,52.41666667,16.24166667
2020-11-10,14.4,63.45833333,22.3
2020-11-11,14.77083333,76.0,33.60416667
2020-11-12,13.14583333,65.16666667,25.41666667
2020-11-13,11.5625,56.70833333,7.945833333
2020-11-14,14.17083333,75.41666667,22.975
2020-11-15,14.09166667,88.58333333,13.80416667
2020-11-16,14.29583333,84.95833333,20.90416667
2020-11-17,15.8875,90.29166667,38.025
2020-11-18,10.025,84.91666667,47.05416667
2020-11-19,4.558333333,67.75,42.9875
2020-11-20,5.183333333,64.45833333,24.07916667
2020-11-21,3.604166667,71.95833333,42.68333333
2020-11-22,4.645833333,59.625,31.64583333
2020-11-23,7.0,59.25,14.3375
2020-11-24,8.9,59.29166667,24.56666667
2020-11-25,5.525,63.625,33.05416667
2020-11-26,3.483333333,66.125,37.32916667
2020-11-27,2.383333333,60.08333333,36.67083333
2020-11-28,2.875,58.5,25.7
2020-11-29,2.625,65.66666667,21.04166667
2020-11-30,2.983333333,61.95833333,22.68333333
2020-12-01,4.304166667,72.125,15.15416667
2020-12-02,2.554166667,66.04166667,29.01666667
2020-12-03,3.708333333,59.04166667,27.4125
2020-12-04,4.958333333,57.04166667,33.8625
2020-12-05,6.975,59.16666667,31.07083333
2020-12-06,3.558333333,66.79166667,27.40833333
2020-12-07,2.041666667,57.08333333,18.99583333
2020-12-08,5.270833333,59.66666667,27.32083333
2020-12-09,7.354166667,66.95833333,31.52083333
2020-12-10,6.720833333,61.70833333,19.86666667
2020-12-11,4.154166667,67.54166667,15.52083333
2020-12-12,1.445833333,80.75,36.6125
2020-12-13,-2.541666667,70.0,40.7
2020-12-14,-2.7125,64.70833333,26.25416667
2020-12-15,-2.35,66.08333333,20.8625
2020-12-16,1.8625,57.04166667,27.20416667
2020-12-17,1.3875,60.66666667,34.16666667
2020-12-18,-0.441666667,58.25,30.3875
